,Gene,Ependymoma,Glioblastoma,Medulloblastoma,Pilocytic Astrocytoma
22262,212959_s_at,-2.2375696600697412,0.0,0.0,3.781246557640449
22263,212960_at,0.0,-4.22490456471306,2.6715172150132034,-3.813460603857293
22264,212961_x_at,0.0,0.0,0.0,0.0
22265,212962_at,0.0,2.631232750775229,0.0,3.3258549551317587
22266,212963_at,0.0,0.0,0.0,0.0
22267,212964_at,-2.248780089720088,0.0,3.179955356083255,-2.8751843087159026
22268,212965_at,0.0,0.0,0.0,-2.208430048858018
22269,212966_at,0.0,0.0,3.787683745548783,0.0
22270,212967_x_at,4.748974425883037,3.8807272564330897,5.3208236151142465,3.688023576560507
22271,212968_at,3.347831945012829,3.136455488942248,4.547507077628077,0.0
22272,212969_x_at,3.930485411763918,3.1093336242509135,0.0,6.52318980248291
22273,212970_at,-3.9556875156028815,0.0,-2.427816679391409,0.0
22274,212971_at,0.0,0.0,-2.232873662985998,0.0
22275,212972_x_at,0.0,0.0,0.0,0.0
22276,212973_at,3.423412995198512,5.519126585406054,7.129179277018392,2.8103753383468653
22277,212974_at,0.0,0.0,-2.3236289831448356,0.0
22278,212975_at,-3.1627635472711404,0.0,-6.21373431658024,0.0
22279,212976_at,-5.8737461683726515,-3.415051503873386,-3.58725911236029,-2.487212304154834
22280,212977_at,4.82771225525252,4.524772966766339,0.0,3.624380130923384
22281,212978_at,-7.169047808342121,-3.832186641161877,-3.569187477872484,0.0
22282,212979_s_at,-3.8491816550229623,0.0,4.367267896696677,0.0
22283,212980_at,2.5524747441139897,0.0,2.725092880069518,0.0
22284,212981_s_at,0.0,0.0,0.0,0.0
22285,212982_at,0.0,-2.377742297167668,0.0,0.0
22286,212983_at,-5.809621609206726,-4.539288495946191,-4.443487107181479,-5.662597203127643
22287,212984_at,0.0,0.0,0.0,0.0
22288,212985_at,-4.047155805715221,2.100925143278734,0.0,3.2806516657759666
22289,212986_s_at,2.8904374541235747,0.0,9.673838161565572,0.0
22290,212987_at,-8.923920052991425,-6.7365795347762845,-4.6299212265163865,-4.591767708265415
22291,212988_x_at,5.769453529597958,4.666079680820983,8.268251378986747,3.3396944930996546
22292,212989_at,0.0,0.0,0.0,4.008337226410184
22293,212990_at,-13.539057401389044,-8.170878057596214,-8.287500645864275,-6.352575074589822
22294,212991_at,-5.088917926586269,-6.976825294804303,-3.146406426144722,-4.2828223544449715
22295,212992_at,2.658850588664668,-4.018747805613118,-6.8660422789766855,0.0
22296,212993_at,0.0,0.0,-13.607807575935588,6.141916069480626
22297,212994_at,0.0,0.0,0.0,0.0
22298,212995_x_at,0.0,0.0,0.0,0.0
22299,212996_s_at,0.0,0.0,0.0,0.0
22300,212997_s_at,0.0,0.0,8.573248320561195,0.0
22301,212998_x_at,0.0,0.0,0.0,3.6452253786522046
22302,212999_x_at,0.0,0.0,-2.8145034994260136,0.0
22303,213000_at,0.0,0.0,0.0,0.0
22304,213001_at,3.3917085072211095,5.382782973086772,3.365613831147905,8.001834819032236
22305,213002_at,0.0,0.0,2.245240768399583,0.0
22306,213003_s_at,0.0,0.0,-3.533416762416534,0.0
22307,213004_at,3.4790601468962565,5.3181329947035625,3.4397826370644395,7.853460442089498
22308,213005_s_at,3.763721765121003,4.758600931067265,-2.4238597180268537,7.874987032126891
22309,213006_at,2.569655101737073,3.5087905954202316,-2.2725956853527034,5.023766783015791
22310,213007_at,6.287558391479464,11.193504215140653,10.79729708909536,6.096066349557608
22311,213008_at,5.20162368596969,9.573778852367116,9.691819536665998,5.187101123314655
22312,213009_s_at,-9.023101904342871,-7.359383696391766,-4.134897018865041,-10.64364840864897
22313,213010_at,0.0,3.2849513080231043,0.0,2.561701878577365
22314,213011_s_at,-3.4898855939130944,0.0,-4.770152206044315,-3.3839735749741937
22315,213012_at,2.488813800191251,7.569228193572702,0.0,7.434664199365603
22316,213013_at,0.0,-5.189033806259928,-7.528554872118889,-5.439536200880818
22317,213014_at,2.106739530223707,0.0,0.0,-2.157083039252046
22318,213015_at,0.0,0.0,0.0,0.0
22319,213016_at,3.718122159162464,0.0,0.0,2.077983242809749
22320,213017_at,0.0,2.6207794976839085,-3.1392453888200738,0.0
22321,213018_at,4.523770454291708,5.485946138347864,4.207413072448383,2.796054333021221
22322,213019_at,-4.369253099169513,-2.7631008769352112,0.0,0.0
22323,213020_at,0.0,-2.1069694645213444,2.30904029804808,0.0
22324,213021_at,2.4488063021257234,0.0,4.877611716735742,0.0
22325,213022_s_at,0.0,0.0,0.0,0.0
22326,213023_at,0.0,0.0,0.0,0.0
22327,213024_at,3.3346726261423636,2.663363050972818,0.0,2.0639531084718983
22328,213025_at,0.0,0.0,3.445527253339422,0.0
22329,213026_at,0.0,0.0,0.0,0.0
22330,213027_at,6.0272618679166685,5.599079015411466,3.6045868115007886,4.049287290059758
22331,213028_at,4.704947013644935,2.484936188418857,5.108824789520917,0.0
22332,213029_at,3.869115319348228,0.0,7.764924775637892,2.1287776193521823
22333,213030_s_at,-5.364821615448404,-6.201563999275507,-2.1658728212788168,-9.362660921299348
22334,213031_s_at,7.911875414238421,3.0741589297381613,5.040984899568056,0.0
22335,213032_at,2.640508823666483,0.0,6.463846158656037,0.0
22336,213033_s_at,0.0,0.0,4.25620864950891,0.0
22337,213034_at,-13.560594222288271,-8.604865916327528,-6.088980957012942,-3.911866851855921
22338,213035_at,-5.716675385760677,-5.38907008819145,-4.02488634780474,0.0
22339,213036_x_at,0.0,0.0,0.0,0.0
22340,213037_x_at,0.0,0.0,2.6176406648338753,0.0
22341,213038_at,-4.218155242482303,0.0,0.0,0.0
22342,213039_at,-2.2829868283649644,0.0,0.0,0.0
22343,213040_s_at,-10.04997944236188,-6.313430922100338,-3.3548643606731563,-5.88556506348649
22344,213041_s_at,0.0,-2.451511819764646,0.0,0.0
22345,213042_s_at,-3.0983002669002433,-2.499886047283934,0.0,-2.5188081926085646
22346,213043_s_at,0.0,0.0,4.749219813368318,0.0
22347,213044_at,3.407237052962021,4.639760785795536,4.857038875410058,6.209631813448352
22348,213045_at,-5.4777794255303744,-4.748394871423436,-5.627544473186625,-4.703742212988585
22349,213046_at,0.0,0.0,2.452272326677455,0.0
22350,213047_x_at,2.519058219658813,2.6962003101805028,6.070627447005166,0.0
22351,213048_s_at,3.99880897216103,2.8745680905817386,4.998817758887467,0.0
22352,213049_at,-3.905609735211369,-5.7451790439250825,0.0,-4.404198758801243
22353,213050_at,0.0,-4.759853750988596,-8.835849119060592,0.0
22354,213051_at,3.618440229943501,5.200725871563447,0.0,6.370289171125886
22355,213052_at,3.129007315864111,5.511572488011187,4.356888495664819,4.140349269246926
22356,213053_at,0.0,0.0,2.7119093516172574,0.0
22357,213054_at,3.874286096140388,4.352409209565809,4.929483340030755,2.246105535759489
22358,213055_at,0.0,0.0,-2.8380433181504037,0.0
22359,213056_at,0.0,3.3152827610571083,3.588594612057251,2.6977714016803103
22360,213057_at,2.4967195649033487,0.0,0.0,0.0
22361,213058_at,7.459989504776687,5.1978447082864125,9.570350795452311,4.254773683577538
22362,213059_at,-2.14631394251544,0.0,-2.4532729771927055,5.265358611792161
22363,213060_s_at,6.71737144662707,3.972581838616264,0.0,7.001099351942795
22364,213061_s_at,-2.4115653034283757,0.0,0.0,0.0
22365,213062_at,-3.3384122645845,0.0,0.0,0.0
22366,213063_at,2.689567894755301,0.0,0.0,0.0
22367,213064_at,0.0,0.0,0.0,0.0
22368,213065_at,-2.630555023491296,0.0,0.0,0.0
22369,213066_at,-16.594925612984124,-11.426378748290167,-6.899196642658392,-11.158430098860316
22370,213067_at,0.0,-3.795965315468533,-2.4525196440349175,-2.7450805504884452
22371,213068_at,0.0,-2.144837610797507,-3.07614543232846,0.0
22372,213069_at,3.5590660491411743,0.0,-2.0745257853270536,0.0
22373,213070_at,2.28342594805305,0.0,0.0,0.0
22374,213071_at,-2.4994397537822763,-4.96905392068964,-3.2236755346413997,-5.4898325592297015
22375,213072_at,0.0,-3.898630489711748,-4.068628037048451,-3.662878982010723
22376,213073_at,0.0,0.0,0.0,0.0
22377,213074_at,0.0,0.0,5.342356158032264,0.0
22378,213075_at,11.441182726686366,7.1628508219104114,2.9534654033985785,4.7098772278697405
22379,213076_at,4.380681704842808,3.3352252926539143,0.0,5.941865294253802
22380,213077_at,0.0,0.0,0.0,0.0
22381,213078_x_at,-15.617698040577247,-10.398679794640186,-8.589435237448495,-9.727766144427854
22382,213079_at,-3.6643355413190553,-4.5197275683334395,-4.8559585295855605,-4.022515096078365
22383,213080_x_at,2.8497432809957552,0.0,2.874038791489927,0.0
22384,213081_at,0.0,-3.450937526280082,0.0,0.0
22385,213082_s_at,2.147415801448689,4.359703273631941,0.0,4.584763305104407
22386,213083_at,5.0193699060110735,7.412938807768094,0.0,8.574133649416197
22387,213084_x_at,0.0,3.3853164490051877,2.886420290563455,0.0
22388,213085_s_at,0.0,-4.546195188003299,-11.040644648714204,-3.7566901327829094
22389,213086_s_at,2.5339117761899588,2.832705920952846,0.0,2.7172021511562328
22390,213087_s_at,0.0,0.0,0.0,0.0
22391,213088_s_at,0.0,2.3516989298947815,6.856923660860934,0.0
22392,213089_at,0.0,0.0,0.0,0.0
22393,213090_s_at,0.0,0.0,2.771454202341906,0.0
22394,213091_at,-5.07295021785914,-7.586278966171672,-4.854517968693361,-6.644167726686527
22395,213092_x_at,-3.281298636836976,0.0,2.8501519760132035,0.0
22396,213093_at,-3.1323732262474864,-2.227392158120798,-7.695409360279616,0.0
22397,213094_at,-3.1663187904396652,0.0,0.0,0.0
22398,213095_x_at,0.0,2.3379798721313376,-3.615804553935241,6.0122101314845064
22399,213096_at,-10.859418652857018,-5.860655577270929,-2.838305025753846,-5.644462305666933
22400,213097_s_at,3.375115898639073,6.461979448753568,4.900335728988307,0.0
22401,213098_at,-2.5449286171060477,0.0,0.0,-2.8602249631894567
22402,213099_at,0.0,0.0,0.0,2.6674628421004365
22403,213100_at,0.0,0.0,0.0,0.0
22404,213101_s_at,3.190080699022832,4.074221648388661,2.805788704667489,4.99765669386823
22405,213102_at,3.2636328313046117,4.382779626059943,0.0,4.842778740200613
22406,213103_at,0.0,-2.1355513392524834,2.539664617493143,0.0
22407,213104_at,0.0,0.0,0.0,0.0
22408,213105_s_at,0.0,0.0,0.0,0.0
22409,213106_at,-5.890142608708086,-6.933845523605495,-3.8408897924103886,-7.100682166057335
22410,213107_at,0.0,0.0,2.394162079703944,3.965696618096516
22411,213108_at,-7.27167860170646,-6.008338557925539,-7.731429947384902,-5.8665121727548115
22412,213109_at,0.0,-2.7014772866440433,0.0,2.568774545667778
22413,213110_s_at,4.738573678618978,0.0,0.0,0.0
22414,213111_at,0.0,0.0,0.0,0.0
22415,213112_s_at,0.0,0.0,0.0,0.0
22416,213113_s_at,10.04406203881284,10.7571594998079,7.6926108883169855,14.546343579876847
22417,213114_at,0.0,0.0,0.0,0.0
22418,213115_at,4.2648390973624775,2.6614749095634087,2.8450991097262355,3.4278360764256495
22419,213116_at,2.593588028750506,0.0,2.3230378770054703,2.597958227096805
22420,213117_at,8.189559382823413,3.381732065473338,6.752253503340199,8.077634107394573
22421,213118_at,-4.02931221138115,-3.07554703386886,-3.098617585252871,0.0
22422,213119_at,-7.570252304628485,-2.2067854250676886,-5.601245408037638,0.0
22423,213120_at,0.0,0.0,0.0,0.0
22424,213121_at,0.0,0.0,0.0,0.0
22425,213122_at,-4.961304535492428,-3.622165777634588,0.0,-2.97540173459314
22426,213123_at,3.4471945208252435,0.0,6.565921056845575,0.0
22427,213124_at,5.810890248776695,4.884636760463007,6.849021735666197,2.164113404140214
22428,213125_at,0.0,2.392200290665858,0.0,3.880550517206584
22429,213126_at,-4.673077885661636,-2.234035941367077,-3.1023579833714496,-2.078946911050282
22430,213127_s_at,-8.910988421258406,-4.607757659562112,-5.141913622751538,-4.454438574786383
22431,213128_s_at,0.0,0.0,2.471090823561202,0.0
22432,213129_s_at,0.0,2.7786824554865523,0.0,2.262049694257356
22433,213130_at,2.576066494867728,3.2246629014197072,5.539985961454573,0.0
22434,213131_at,-9.653900424540272,-5.9234374839056025,-5.122298876082437,-6.6842849371287505
22435,213132_s_at,0.0,-2.8902304026734673,0.0,-3.3078139028070477
22436,213133_s_at,4.45633948953614,2.4321356955602775,0.0,0.0
22437,213134_x_at,5.847529341227164,6.295242206716231,5.274352220201457,2.9078079174420814
22438,213135_at,-4.541779376455143,-4.178611763567596,-4.08718065959711,-2.1514565036603823
22439,213136_at,3.0234201776305505,0.0,2.699509134422818,0.0
22440,213137_s_at,3.285124193959895,0.0,3.1507971951607345,0.0
22441,213138_at,-2.2484073427208475,0.0,-3.676583490248995,3.803864473553858
22442,213139_at,4.876396415132991,7.270727058849692,3.332731689433426,4.108439456312194
22443,213140_s_at,-7.851261462183172,-4.9325592369474816,2.3612885154458403,-7.505321399001058
22444,213141_at,5.653397661568096,3.9034876835983474,0.0,4.181623931207295
22445,213142_x_at,0.0,2.7128195215934205,-5.53828582359121,3.8468018597063134
22446,213143_at,2.457008288240533,0.0,-9.12084608345222,0.0
22447,213144_at,2.7861372298869633,0.0,2.956980371151957,0.0
22448,213145_at,0.0,0.0,0.0,0.0
22449,213146_at,0.0,0.0,4.047464830443759,0.0
22450,213147_at,0.0,4.40287049344265,3.962522794852524,0.0
22451,213148_at,0.0,0.0,-6.983866234856316,0.0
22452,213149_at,0.0,0.0,0.0,0.0
22453,213150_at,0.0,6.675153727467477,4.68501474942241,0.0
22454,213151_s_at,-3.334971336867244,0.0,-4.976430896835129,0.0
22455,213152_s_at,0.0,0.0,0.0,3.744106573744496
22456,213153_at,-2.810506191442598,-3.5143612724425655,0.0,-2.79717471229574
22457,213154_s_at,-3.7473550325962712,0.0,0.0,0.0
22458,213155_at,0.0,4.393490938688157,0.0,11.210857038178856
22459,213156_at,3.334793552397192,2.971853017692387,3.4890291452757984,4.546322572811022
22460,213157_s_at,0.0,3.5575326998663184,0.0,8.786766551301032
22461,213158_at,3.433061109065757,3.623786517683987,3.061479108043062,4.630507455002459
22462,213159_at,3.487586314510481,2.1373971110652077,5.206958433816111,2.0608589109080766
22463,213160_at,0.0,2.7096876886183168,0.0,6.051126039660458
22464,213161_at,0.0,0.0,7.052454916213234,0.0
22465,213162_at,2.188059257145716,0.0,0.0,0.0
22466,213164_at,7.686900996936974,2.0492376889116333,0.0,2.6391900086570814
22467,213165_at,0.0,0.0,0.0,0.0
22468,213166_x_at,-2.268624684696763,0.0,0.0,-2.2247833042169787
22469,213167_s_at,5.773603479808613,0.0,0.0,0.0
22470,213168_at,3.5913141493224656,5.08964450635409,6.008006453411017,3.908863856147256
22471,213169_at,-2.321890076923672,4.541123419928222,-4.037467308671575,7.4720030238994255
22472,213170_at,10.462650213678817,11.065874472172606,9.122312306752086,7.22765253968983
22473,213171_s_at,-8.626528378977964,-5.550258754537521,0.0,-6.87475146562085
22474,213172_at,-5.515083753790616,-8.666094355964097,-2.748943860880495,-4.206808508259459
22475,213173_at,8.355049524714637,6.837864849585528,6.290343564056838,7.248369695365634
22476,213174_at,0.0,-4.957627751080879,-4.821790147516973,0.0
22477,213175_s_at,0.0,6.2463889467511216,5.910520570698098,0.0
22478,213176_s_at,2.501469253341257,2.21949351911803,2.7071979407677023,2.364494363858332
22479,213177_at,-7.918425185614379,-6.429643214517775,-3.8977182758409534,-5.176698077203311
22480,213178_s_at,-17.864287454172892,-11.76993858186515,-12.220771815248714,-11.615321873582252
22481,213179_at,0.0,4.0157862656340635,4.982389363271944,0.0
22482,213180_s_at,4.750854431444157,4.6709746995918895,4.782362061994554,3.9534963737946662
22483,213181_s_at,0.0,0.0,-5.097740698312447,0.0
22484,213182_x_at,0.0,0.0,0.0,0.0
22485,213183_s_at,0.0,0.0,0.0,0.0
22486,213184_at,-10.163695209156884,-6.551109551404497,-3.6965884388458594,-6.3676833249729725
22487,213185_at,7.280033828785548,0.0,0.0,0.0
22488,213186_at,2.8349104169246364,-3.090693354166644,0.0,-3.1275801220826587
22489,213187_x_at,-2.6949938601663046,0.0,-4.550031084829503,0.0
22490,213188_s_at,4.116223848692043,0.0,4.878301137099885,2.373341256113255
22491,213189_at,10.102923565705408,6.410609869821701,11.176846221190477,5.993322953798935
22492,213190_at,7.215400957489707,4.052196497426031,3.994618693525767,3.329019197291386
22493,213191_at,-3.6898865722519822,0.0,-4.1609796710109945,0.0
22494,213192_at,-2.4446483159808525,-2.2747224099345074,0.0,-2.4248749171225352
22495,213193_x_at,-3.45766222975315,0.0,-2.8008934204429004,0.0
22496,213194_at,-5.382480956701547,0.0,0.0,7.482017866842167
22497,213195_at,-3.1195767423307688,-4.485717188445213,-3.710524231492581,-3.73018299341716
22498,213196_at,0.0,0.0,4.459950404188717,0.0
22499,213197_at,-6.739691728143279,-2.8482002808808065,-7.270159537110952,0.0
22500,213198_at,-8.185581269403116,-7.314208787367424,-2.569472589172065,-7.264354143539954
22501,213199_at,2.598358651061892,0.0,5.509921028124332,0.0
22502,213200_at,-13.410122857827986,-10.86589760142157,-4.953900994009,-8.097742083474989
22503,213201_s_at,-5.50121620388444,-3.2691891564037223,-6.507245366744227,-5.939681721391451
22504,213202_at,0.0,0.0,0.0,0.0
22505,213203_at,-4.916940836220405,-5.139772032237807,-4.852272791934242,-6.164763499851764
22506,213204_at,-3.654929079233431,-4.345690425554484,-2.291012763151109,-4.472200382386739
22507,213205_s_at,0.0,3.1132172116403525,4.929872800812296,3.433425612862915
22508,213206_at,0.0,3.0363010794460674,2.1795048977018525,2.234849362094957
22509,213207_s_at,4.663705040256767,4.431980737930927,4.077874444069951,3.1951498345253344
22510,213208_at,0.0,-2.6989715209531675,2.8226356040636045,0.0
22511,213209_at,5.752832969417349,2.984178710698145,3.8404636089658686,3.794227630619365
22512,213210_at,3.8904697975276488,0.0,2.9616729946976283,0.0
22513,213211_s_at,4.8592646881344495,3.351983941420208,4.875624052344515,4.404375727817286
22514,213212_x_at,0.0,2.3601498756989696,4.016996580525703,0.0
22515,213213_at,0.0,0.0,0.0,0.0
22516,213214_x_at,6.235638436723152,5.700625362629343,9.27576249258898,3.967522521852164
22517,213215_at,-5.6184217316995815,-5.3883245091698395,-6.769660632105989,0.0
22518,213216_at,-5.804435297327892,-4.095071413655514,0.0,-4.799918957723987
22519,213217_at,0.0,-7.222702237047414,-10.944097962570575,-7.434804342097127
22520,213218_at,0.0,0.0,3.801011239166392,3.731395511759125
22521,213219_at,-4.284772435979112,-5.201096152433825,-5.9489457756779025,-5.491893845230937
22522,213220_at,4.085057234344414,0.0,0.0,0.0
22523,213221_s_at,0.0,-2.576443544566319,0.0,-2.972321997278826
22524,213222_at,-6.4680224808198705,-5.475322277309672,-4.559348914474476,-3.2911725882192617
22525,213223_at,-2.181265276761848,0.0,2.6323060473047937,0.0
22526,213224_s_at,3.4046513992724723,0.0,2.283017733805562,2.15323539351948
22527,213225_at,-3.037778939096143,0.0,-2.9657941272162365,0.0
22528,213226_at,3.109230619417029,6.853212958584306,9.250196401002638,0.0
22529,213227_at,0.0,-2.563182329175504,0.0,0.0
22530,213228_at,0.0,-3.658467796310872,-8.248775263080416,0.0
22531,213229_at,0.0,0.0,0.0,0.0
22532,213230_at,-3.3209134725990475,0.0,0.0,-2.471176124383133
22533,213231_at,0.0,0.0,0.0,0.0
22534,213232_at,0.0,2.5482282272434578,0.0,0.0
22535,213233_s_at,4.119331093881264,0.0,4.716109994111712,4.984226783205073
22536,213234_at,-16.929274162772618,-10.470054643968732,-10.326355350622288,-9.52477890762012
22537,213235_at,0.0,0.0,0.0,0.0
22538,213236_at,-3.982827832139512,-2.5910233738348567,-7.656603206205264,0.0
22539,213237_at,0.0,4.287856553138096,6.273920578449636,0.0
22540,213238_at,4.650206465245898,4.219228619460097,0.0,4.803312056704465
22541,213239_at,5.2361902674113345,0.0,6.4161750157381965,2.903768612455376
22542,213240_s_at,0.0,0.0,0.0,0.0
22543,213241_at,0.0,0.0,3.141404321044811,-2.8404216675443386
22544,213242_x_at,-9.406854475146778,-9.827791493348672,-6.000775351489497,-10.400963310596753
22545,213243_at,0.0,0.0,0.0,2.4290827026624036
22546,213244_at,3.1174318626598203,0.0,0.0,3.772246397925867
22547,213245_at,-14.414734229030875,-8.451749402865596,-2.5381605363851047,-6.495974169435058
22548,213246_at,4.605622434000065,5.347214394518787,5.40725863561272,2.972556773109552
22549,213247_at,0.0,0.0,0.0,0.0
22550,213248_at,6.33076918752946,6.114983105253453,11.384558586523324,6.591970601502249
22551,213249_at,5.054743867973911,2.1617864760626784,0.0,0.0
22552,213250_at,-2.9169663844846014,-3.997682852870069,-2.3137519751783264,-3.2619856322196585
22553,213251_at,0.0,2.1780943063092204,5.024961612123428,0.0
22554,213252_at,0.0,-4.194012494011005,-2.2442086807867136,-5.374459420694463
22555,213253_at,0.0,5.1521720941060245,4.128998267694088,0.0
22556,213254_at,0.0,-2.4610282890305126,0.0,0.0
22557,213256_at,0.0,0.0,-2.411562291003701,0.0
22558,213257_at,0.0,0.0,5.391936472015381,0.0
22559,213258_at,3.2032035156719796,8.441442222980228,0.0,6.232218316335754
22560,213259_s_at,0.0,0.0,6.849444113296483,2.4500421928640295
22561,213260_at,0.0,0.0,0.0,0.0
22562,213261_at,0.0,-2.7282140160793125,-2.506295305782119,0.0
22563,213262_at,-3.418446685886688,0.0,0.0,-3.495543127144806
22564,213263_s_at,3.1074999288456864,2.403352743662578,3.972219139027888,2.1646007907391134
22565,213264_at,0.0,0.0,2.6538663952934107,0.0
22566,213265_at,0.0,0.0,-3.654859834036748,-2.573692709257682
22567,213266_at,-2.858293368317842,-3.312379092858744,2.883711716031939,-2.5561716681019084
22568,213267_at,0.0,0.0,0.0,0.0
22569,213268_at,-16.960361863897198,-12.439820945216717,-5.852186005894712,-9.727576411717212
22570,213269_at,-5.724970970419541,-6.138500537310059,0.0,-3.915756461132915
22571,213270_at,-14.240590698745535,-11.793256531670982,-6.430575410676501,-10.45902151545487
22572,213271_s_at,-6.837258065175908,-5.3297591494401235,0.0,-2.930787394092217
22573,213272_s_at,0.0,0.0,0.0,0.0
22574,213273_at,0.0,0.0,0.0,0.0
22575,213274_s_at,0.0,0.0,-4.773426498721438,0.0
22576,213275_x_at,-3.9843083788482545,0.0,-6.809441980713467,0.0
22577,213276_at,-11.103947788743588,-12.521101435460665,-8.833744706569721,-13.624942848121144
22578,213277_at,0.0,0.0,0.0,0.0
22579,213278_at,-10.87493790043198,-6.316112373535119,-4.043084892953202,-5.203237551466933
22580,213279_at,8.945555170867804,3.251048579184725,2.2020119354389953,8.798275619538748
22581,213280_at,-9.48386102382699,-7.956717460248947,-4.09008054112761,-9.826555250322476
22582,213281_at,-2.6826807165862316,0.0,-2.949445363508827,0.0
22583,213282_at,0.0,0.0,-2.364184983939975,0.0
22584,213283_s_at,5.1306477843144425,0.0,2.307286743299308,4.498378845274568
22585,213284_at,0.0,0.0,0.0,0.0
22586,213285_at,2.0716185780493452,0.0,0.0,3.4073319718284925
22587,213286_at,0.0,0.0,0.0,0.0
22588,213287_s_at,3.644746228878696,3.585174868578234,3.844640516656987,2.638641576087646
22589,213288_at,0.0,0.0,3.1601657469610975,2.8011828624587674
22590,213289_at,0.0,0.0,0.0,0.0
22591,213290_at,8.765161437071594,0.0,0.0,0.0
22592,213291_s_at,0.0,0.0,5.878350415917539,0.0
22593,213292_s_at,5.7049379996331995,5.636748561758215,0.0,5.247785765507416
22594,213293_s_at,4.251301734668465,3.657796986311907,-2.799308498695635,7.996136848498601
22595,213294_at,4.023277609917871,2.682910541107109,0.0,4.023099230374803
22596,213295_at,-11.206793154774212,-8.855636385727369,-8.14208341398487,-5.117284044837919
22597,213296_at,-2.780609500154412,-2.4861796364904554,0.0,0.0
22598,213297_at,-2.717609606797835,-2.23621263061437,0.0,-2.9952069235962964
22599,213298_at,2.7916975308782166,0.0,0.0,2.825541532793812
22600,213299_at,-2.6527487484738077,-3.77690179844586,-2.4340661377271777,-2.9320126885212408
22601,213300_at,0.0,-2.96634009232207,0.0,0.0
22602,213301_x_at,0.0,6.8271793674160355,6.362914540246665,4.38649659540718
22603,213302_at,0.0,4.175798172869708,3.8666202449985105,3.0174215922598453
22604,213303_x_at,0.0,0.0,0.0,0.0
22605,213304_at,0.0,-2.3690791941111424,0.0,0.0
22606,213305_s_at,3.602284434571659,2.4898313971864394,0.0,0.0
22607,213306_at,6.1088248662961515,2.8903927681994417,0.0,3.0062415346295293
22608,213307_at,-9.596954963063236,-10.441900156970348,-8.483220681222193,-12.4863341834015
22609,213308_at,-5.879653654660512,-7.139389442442365,-4.500476323514723,-12.105058865815565
22610,213309_at,-3.345957981133917,-3.936647247802521,0.0,-3.061977283259507
22611,213310_at,5.9375569108860695,6.253651001356092,4.703388969915382,2.881368186845274
22612,213311_s_at,-3.8694510489325302,-3.688607597208726,-2.2662936548811947,-2.242318727365971
22613,213312_at,-2.3966539070165394,-3.473465732356298,2.1886572283085752,-2.320765822762429
22614,213313_at,0.0,0.0,0.0,0.0
22615,213314_at,-3.657998467177703,-2.5435803306315035,0.0,0.0
22616,213315_x_at,0.0,0.0,0.0,0.0
22617,213316_at,-5.329568354359444,-4.719427442975118,0.0,-3.2450356163187033
22618,213317_at,-6.842795208676037,-3.457275647786548,-7.661533747413715,-8.172485724680692
22619,213318_s_at,2.1437030415775222,3.172469267855709,6.866461415492567,0.0
22620,213319_s_at,-3.7116276991774857,-4.2111189545898755,-4.284588966501975,-3.9919381972929897
22621,213320_at,4.614524628395521,5.814160157143959,0.0,3.715171274832259
22622,213321_at,5.805355419388267,0.0,-3.5704613848054363,0.0
22623,213322_at,4.725102577831876,2.2106308604635387,2.105861675543128,0.0
22624,213323_s_at,-4.668758681572435,-3.9480143625154143,0.0,0.0
22625,213324_at,0.0,0.0,2.994999748677487,2.22219292236819
22626,213325_at,0.0,0.0,0.0,0.0
22627,213326_at,-6.5571066547008785,-5.363585076576383,-9.046690945175968,-5.4783102549868845
22628,213327_s_at,-7.096461468127494,-6.028765938891126,-5.35403959557277,-4.345419564430098
22629,213328_at,0.0,0.0,0.0,0.0
22630,213329_at,0.0,0.0,0.0,0.0
22631,213330_s_at,0.0,0.0,0.0,-2.2166148837333917
22632,213331_s_at,4.8285087588794,0.0,0.0,0.0
22633,213332_at,4.693207756342494,2.092485340950157,3.0461127909606263,0.0
22634,213333_at,-9.209283895809794,-4.723517133704585,-4.963298673884702,-6.057486398672584
22635,213334_x_at,0.0,0.0,0.0,0.0
22636,213335_s_at,-4.095157670117058,0.0,0.0,0.0
22637,213336_at,0.0,0.0,0.0,0.0
22638,213337_s_at,-4.222411344393805,-3.4228080526039495,-3.447464195872192,-4.2764028727426835
22639,213338_at,0.0,2.0363739600780457,0.0,0.0
22640,213339_at,0.0,0.0,0.0,0.0
22641,213340_s_at,4.756288847185256,4.2842632753585015,6.051614308550202,4.7977863492454835
22642,213341_at,0.0,0.0,0.0,2.218721627198056
22643,213342_at,8.562800065361154,2.5845731777460457,-2.5279400360808393,0.0
22644,213343_s_at,-6.4193796602276505,-5.683145406655311,0.0,0.0
22645,213344_s_at,0.0,0.0,0.0,0.0
22646,213345_at,3.759528938318762,0.0,0.0,0.0
22647,213346_at,-3.2297737441164767,0.0,3.0114133227805375,0.0
22648,213347_x_at,4.53328302553351,6.860523460830952,6.649772251443459,3.96143463019901
22649,213348_at,0.0,0.0,0.0,0.0
22650,213349_at,0.0,2.6846982583767813,2.799134322234168,3.9249082018522543
22651,213350_at,0.0,-2.905237370981188,0.0,0.0
22652,213351_s_at,-8.672292080489836,-5.866568198206481,-4.849277632329507,0.0
22653,213352_at,-5.2461219037876,-3.798177919872491,-2.9233783354470204,0.0
22654,213353_at,0.0,-3.197677783810519,0.0,0.0
